,사용월,호선명,지하철역,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,22시-23시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,총 승차인원
159,202305,5호선,영등포시장,7,4061,12134,37879,71291,39700,28759,28725,34420,38842,34427,35029,41613,49435,71758,37970,25812,24246,20641,11000,2286,0,0,0,650035
160,202305,5호선,오금,12,1689,5761,18619,28903,12811,8607,8273,9004,9093,8961,11347,13732,16910,22851,11270,7474,6651,6345,3696,1044,0,0,0,213053
161,202305,5호선,오목교(목동운동장앞),4,7372,26215,81319,123727,85891,57304,57603,61752,65252,63866,68910,82257,103593,142884,85154,67112,56387,48170,21460,5325,0,0,0,1311557
162,202305,5호선,올림픽공원(한국체대),2,2102,10325,19341,25133,17978,17318,16545,18197,16428,16675,19010,24237,23142,22491,14922,11763,14431,12720,5702,1049,0,0,0,309511
163,202305,5호선,왕십리(성동구청),28,2775,5352,12550,27394,14979,11931,12225,13459,15217,15039,15820,18783,21888,31545,18256,13769,13524,11700,5849,2692,300,0,0,285075
164,202305,5호선,우장산,3,8506,28809,75040,85331,50289,39335,38268,43545,44360,41485,48392,57541,61649,75465,56579,35450,32098,31714,16784,4298,0,0,0,874941
165,202305,5호선,을지로4가,0,1133,7655,21430,46841,22129,16915,18991,19094,19833,20057,20228,22112,33899,47223,19650,13372,11897,8250,4305,853,1,0,0,375868
166,202305,5호선,장한평,34,9460,34079,79011,142114,69701,45824,41427,44342,44228,42529,47711,59919,80428,125570,72234,44732,40821,35184,19994,5304,92,0,0,1084738
167,202305,5호선,종로3가,87,2326,8640,18846,50725,43657,41875,49265,54223,56688,57271,60041,66926,79146,99015,59350,47657,49501,40608,22963,4123,14,0,0,912947
168,202305,5호선,천호(풍납토성),80,9877,27715,50078,78933,61911,52480,55616,60586,64619,65750,74091,82667,96358,111817,79176,59231,48214,38369,20347,5581,13,0,0,1143509
169,202305,5호선,청구,5,1922,4929,11198,26286,15429,10150,9378,10207,10423,10230,10756,14131,16883,23610,14981,10690,9010,8091,4497,1114,0,0,0,223920
170,202305,5호선,충정로(경기대입구),18,1154,4711,20530,41033,17443,8883,9231,9189,10633,10690,9825,12180,22630,35396,13735,9632,9055,7358,3971,939,73,0,0,258309
171,202305,5호선,하남검단산,21,3826,13375,29778,34098,23182,20123,17987,20526,19312,19328,24627,24971,28719,29545,25140,18362,15625,13464,6772,2973,1,0,0,391755
172,202305,5호선,하남시청(덕풍?신장),18,5826,16731,35859,41584,26843,22412,21447,22710,24368,21591,26482,32253,31730,38602,31601,19518,18527,15580,8635,4056,0,0,0,466373
173,202305,5호선,하남풍산,10,2374,8161,17805,27870,17436,12497,11586,11553,12925,12536,13170,17529,19793,24450,16450,10233,9875,8008,4070,1656,0,0,0,259987
174,202305,5호선,행당,27,5261,15210,37632,53701,29146,20615,19478,20488,20329,20077,23129,26110,31029,42056,27644,19448,17616,14886,8274,2450,0,0,0,454606
175,202305,5호선,화곡,254,26148,56320,137777,184650,104041,68859,63911,69942,70496,66800,73457,91569,110843,165423,115843,76230,70796,60265,35615,10067,0,0,0,1659306
176,202305,6호선,고려대(종암),22,5104,13410,36537,58923,32157,30614,24125,23411,30033,23590,29039,39593,40846,51771,32079,23212,25273,24302,15160,3898,85,0,0,563184
177,202305,6호선,공덕,171,7443,20806,62083,131920,73647,43952,42150,44688,45849,45101,50238,58095,89799,126404,64016,46812,44646,36347,20615,6223,139,0,0,1061144
178,202305,6호선,광흥창(서강),6,4803,13222,37095,62587,36689,25445,23065,24827,24379,23538,25792,29175,38629,53749,32779,21502,19577,16837,9127,2367,2,0,0,525192
179,202305,6호선,구산,13,6123,14411,39226,45360,27055,19051,19772,20902,19364,17894,21023,25780,26038,31179,26097,15724,14166,12913,6742,1955,0,0,0,410788
180,202305,6호선,녹사평(용산구청),20,1703,6442,14928,25453,15801,12427,13013,14604,16575,16127,19317,22647,27596,33027,22676,18104,17992,15140,8546,1762,0,0,0,323900
181,202305,6호선,대흥(서강대앞),12,3566,10145,33340,62165,35370,33351,26894,28751,33913,27587,29664,38183,46083,53601,32146,23241,22646,22215,11978,2835,3,0,0,577689
182,202305,6호선,독바위,3,2753,6104,16838,16119,10247,8024,6648,7821,6983,6901,7810,9184,10255,14583,12222,7701,6406,5979,3628,1356,0,0,0,167565
183,202305,6호선,돌곶이,12,8438,19651,47420,63645,37875,27988,23649,27297,26920,25526,28614,34378,40831,48461,39286,24585,21692,20522,11884,3831,0,0,0,582505
184,202305,6호선,동묘앞,184,6287,9857,18781,39462,30960,28421,31002,33576,34713,36045,37293,39266,39176,40906,27117,20060,17841,16238,11619,2570,128,0,0,521502
185,202305,6호선,디지털미디어시티,126,9805,29221,83391,126091,63507,31773,27825,29786,29808,29190,32400,45312,66020,98203,58360,35699,31313,27107,15428,5753,3,0,0,876121
186,202305,6호선,마포구청,19,9305,22315,56925,91751,55371,36983,34107,38535,38098,35647,39056,44773,56613,77464,50284,35823,31084,29962,16621,4079,0,1,0,804816
187,202305,6호선,망원,10,6475,16361,37940,70830,57438,42284,45725,52295,55089,53071,58357,63647,72223,89705,63633,44641,40829,34363,19736,3715,0,0,0,928367
188,202305,6호선,버티고개,0,1194,3312,7783,13281,9140,6794,5727,5849,6132,6172,7150,7524,9356,12673,8389,5686,5211,4887,2715,664,47,0,0,129686
189,202305,6호선,보문,19,5034,12216,34378,55050,29954,20240,19519,20270,21033,19216,22075,26582,31081,42507,28292,19998,19406,18942,12827,3751,0,0,0,462390
190,202305,6호선,봉화산(서울의료원),25,6774,19279,55022,54254,29259,22465,20300,21457,21963,20390,23162,26575,34437,42143,36354,22089,19076,18237,10756,3564,208,0,0,507789
191,202305,6호선,불광,20,2091,6252,16025,21540,15605,12442,13713,14574,15450,15927,18082,19490,20583,25389,18352,12229,10110,7967,4717,1407,0,0,0,271965
192,202305,6호선,삼각지,1,2376,10066,24664,42906,23859,17526,19017,20512,23962,22723,25014,28377,36794,46133,24233,19093,18003,17213,10033,2179,0,0,0,434684
193,202305,6호선,상수,69,7554,10393,18081,39045,45808,31058,28688,34972,39817,36658,38737,47196,57831,67950,46738,37228,36314,35563,26782,6099,0,0,0,692581
194,202305,6호선,상월곡(한국과학기술연구원),10,6153,12472,29806,44278,25707,23211,18954,17357,19198,17977,18077,23487,25192,30483,24921,14585,15098,13494,8286,2603,8,0,0,391357
195,202305,6호선,새절(신사),0,12427,26453,64141,78497,47951,32283,30869,33564,34307,30946,36372,43923,49775,64440,51054,31858,28613,25657,15749,5137,1,0,0,744017
196,202305,6호선,석계,1282,10639,26460,58634,72615,43133,34205,32971,35156,36221,34448,37744,45949,53405,69521,56260,34971,32094,29754,18366,5581,3,0,0,769412
197,202305,6호선,신내,0,0,0,1,2,1,2,0,0,0,0,0,2,2,5,1,0,2,0,0,2,0,0,0,20
198,202305,6호선,신당,113,8106,13429,24426,50289,32130,23079,22767,23834,24390,22216,23892,32348,35693,46651,37713,26098,25829,26674,17164,4050,18,0,0,520909
199,202305,6호선,안암(고대병원앞),21,5050,13526,28954,70455,52080,67234,45873,41757,54197,41659,55023,66015,72759,74373,45351,35142,38178,44809,31330,8649,181,0,0,892616
200,202305,6호선,약수,7,1705,4537,11054,24060,15245,10759,10279,11158,11464,10836,12424,13874,17326,22948,13275,9195,8834,7889,4327,1108,0,0,0,222304
201,202305,6호선,역촌,4,2681,8330,19235,25852,14117,10319,10549,11839,11612,11052,11236,14479,16190,23021,17614,10491,10127,8801,5697,1669,0,0,0,244915
202,202305,6호선,연신내,0,0,0,1,0,0,3,0,0,0,2,3,2,2,3,4,0,1,0,0,0,0,0,0,21
203,202305,6호선,월곡(동덕여대),15,8416,18492,51034,79060,46541,38057,34124,33782,37478,36503,37703,50380,53993,70604,47954,31241,29709,24404,14990,4313,1,0,0,748794
204,202305,6호선,월드컵경기장(성산),0,2019,6601,15580,24413,17621,18966,23832,27764,30772,25947,28893,41876,30269,32591,19999,19730,15238,10052,3576,851,0,0,0,396590
205,202305,6호선,응암,12,13722,35146,83810,108075,62950,44847,42439,46671,45151,43692,49960,57706,70999,98760,74940,51630,43170,38668,23993,6841,0,0,0,1043182
206,202305,6호선,이태원,152,10063,17214,22468,44949,37610,30464,29930,34307,36906,38871,43993,53168,61167,71816,57441,46998,45217,41328,28347,6871,0,0,0,759280
207,202305,6호선,증산(명지대앞),17,8865,20740,46710,60114,38521,26866,25372,26737,27274,26588,29356,34506,40844,55697,41808,27288,25547,22411,12936,3935,0,0,0,602132
208,202305,6호선,창신,3,3172,7858,21614,23625,13392,9178,8229,8832,9614,8201,9123,12651,12839,15004,11450,9122,7665,7082,4292,1121,0,0,0,204067
209,202305,6호선,청구,6,2492,6109,14944,33678,17904,9665,9263,9008,9780,9475,10625,12596,13927,21032,14346,9465,8588,7626,4248,1142,0,0,0,225919
210,202305,6호선,태릉입구,11,5369,10840,23889,34360,24023,23812,27920,24632,27180,28993,30674,33136,34107,41649,31535,19550,18398,15328,10620,4279,3,0,0,470308
211,202305,6호선,한강진,16,1656,11210,25195,48805,36230,28809,31432,33708,41340,39194,47239,57831,62196,71084,41216,28559,29823,25299,7095,2154,229,0,0,670320
212,202305,6호선,합정,19,5768,13450,32139,64754,47430,33496,35368,38375,42654,41653,44861,52373,65793,91700,60209,45688,47103,40709,24885,5513,0,0,0,833940
213,202305,6호선,화랑대(서울여대입구),29,7729,26565,70651,77352,44132,30141,28517,27834,29719,26686,31198,38433,46568,54628,41697,25778,23643,21140,13208,4406,31,0,0,670085
214,202305,6호선,효창공원앞,15,3458,10349,26220,53439,33045,23048,20189,20772,21706,19278,21232,26142,30150,45184,24960,16912,15379,13031,8070,2737,0,0,0,435316
215,202305,7호선,가산디지털단지,684,14295,40214,153879,395647,224722,79576,63563,68888,75445,78181,86893,110037,234025,332201,146068,85003,68623,41153,20714,4785,0,0,0,2324596
216,202305,7호선,강남구청,31,3588,21422,43563,116485,113042,51855,36828,36509,42311,40733,43648,50013,68592,109198,68274,43776,40730,29816,13948,3600,0,0,0,977962
217,202305,7호선,건대입구,68,5742,14169,33429,61540,47896,44186,40827,45032,49543,51187,54749,61454,75504,82589,57187,47530,41153,36991,21338,6529,228,0,0,878871
218,202305,7호선,고속터미널,46,4206,26522,50050,72002,62106,56188,55680,54611,58321,58128,60204,65955,82104,80875,55451,51872,46250,34158,13987,1745,4,0,0,990465
219,202305,7호선,공릉(서울과학기술대),28,8036,19740,49486,69169,45563,33973,31364,35875,37465,35301,40003,47389,53856,67702,52854,33940,31173,30022,19847,5641,0,0,0,748427
220,202305,7호선,광명사거리,233,27007,42548,93717,112374,72782,57074,56792,61029,62997,61926,67450,78084,92893,111591,83804,52997,44009,35681,20523,5697,43,0,0,1241251
221,202305,7호선,군자(능동),48,10364,22649,47941,87413,58153,35261,31036,33713,35382,35129,38144,44728,57502,78906,55868,39351,37165,31173,18265,5415,57,0,0,803663
222,202305,7호선,남구로,105,20204,24671,63598,128951,69358,36447,29824,30592,31567,29525,34242,46693,74273,101840,54254,33810,30870,23759,11973,2613,0,0,0,879169
223,202305,7호선,남성,38,7846,19535,48199,74633,49073,32563,30310,30614,31791,29662,32659,37339,43923,59205,41940,30252,27358,23557,13817,4047,1,0,0,668362
224,202305,7호선,내방,3,3824,20017,46189,113715,69741,38458,34741,35222,38605,37505,40476,45719,65327,102158,49367,33486,31804,24471,11773,4265,221,0,0,847087
225,202305,7호선,노원,67,11001,23713,59000,90249,74901,62645,65974,73263,75701,77912,83304,90985,98307,113058,86923,59004,46927,42822,22296,6350,1,4,0,1264407
226,202305,7호선,논현,28,4041,19971,49369,115030,97316,45872,33927,33870,37431,40275,43217,50947,81426,127242,71579,46154,47072,41226,22641,5545,2,0,0,1014181
227,202305,7호선,대림(구로구청),55,14022,13163,23438,42046,33263,31493,32702,30873,32796,33093,33966,37636,44606,44285,30839,23887,23249,18575,8773,1684,1,0,0,554445
228,202305,7호선,도봉산,62,6416,23715,59158,60800,41836,32344,27797,27596,27048,25788,29749,35964,38221,48968,44300,28029,24418,21839,13191,5328,168,0,0,622735
229,202305,7호선,뚝섬유원지,17,6395,15324,29725,46729,34110,23713,22757,27187,30735,33138,39474,47123,56863,71791,65731,59458,51005,39347,18743,3877,1,0,0,723243
230,202305,7호선,마들,36,12755,30980,74268,76410,44193,33876,32480,35135,34018,32854,37231,41871,46049,59286,56060,33480,28556,26451,16345,4984,0,0,0,757318
231,202305,7호선,먹골,6,9275,18118,42782,62149,37480,28825,29315,31241,31477,30260,34208,40468,46133,56971,46528,30807,27172,22980,13164,3621,177,0,0,643157
232,202305,7호선,면목,93,15267,30334,68394,105670,62670,42384,37264,42814,42015,38772,46367,60385,63474,75887,66002,41179,35973,32470,17455,5613,8,0,0,930490
233,202305,7호선,반포,1,2516,15564,21191,31682,25370,17086,17122,18007,19456,19305,21298,29910,29213,31167,20677,15884,15471,11890,5362,1253,0,0,0,369425
234,202305,7호선,보라매,23,5200,10647,28388,49434,27731,19538,18389,19661,20014,19450,21428,24879,31386,44338,27434,19169,17457,14886,8745,3091,22,0,0,431310
235,202305,7호선,사가정,34,14310,32101,69499,98696,61979,44119,40898,45146,45094,43271,50266,59412,69491,89926,72829,45824,40864,34986,19095,5702,2,0,0,983544
236,202305,7호선,삼산체육관,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
237,202305,7호선,상도,3,7165,18648,45411,72714,47584,41216,34611,36243,35290,36210,38061,43221,53227,69885,44028,33163,32090,29295,19374,5462,0,0,0,742901
238,202305,7호선,상봉(시외버스터미널),388,13316,30731,69242,101044,58981,40814,39224,43529,43868,42954,46462,57848,70262,95190,79084,51130,44853,39889,23490,9551,194,0,0,1002044
239,202305,7호선,수락산,81,11064,28058,58445,68885,48105,39359,36952,38842,37571,37768,40569,46193,50259,63001,56214,35007,29154,25111,15625,5285,4,0,0,771552
240,202305,7호선,숭실대입구(살피재),6,7481,18606,48707,85530,56422,65814,48543,40297,50147,50070,46774,64830,73809,78537,54802,40299,39731,37287,24927,7030,0,0,0,939649
241,202305,7호선,신대방삼거리,22,11636,25942,62740,96504,59954,40397,36121,38996,38446,38253,41505,49216,57832,81981,58632,39634,36411,31211,19456,6545,0,0,0,871434
242,202305,7호선,신중동,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
243,202305,7호선,신풍,170,16461,23259,53076,70758,43479,29890,27551,28788,29451,28373,31639,39242,47096,59662,40966,27624,25066,21801,11895,3771,459,0,0,660477
244,202305,7호선,어린이대공원(세종대),14,5341,17524,39789,113234,78606,74141,63141,57540,70576,69570,63057,76547,89507,91305,56859,41839,41922,41414,29719,6998,7,1,0,1128651
245,202305,7호선,온수(성공회대입구),126,8680,22065,55972,73705,40317,22546,21210,22956,22914,21758,24732,34842,40881,53043,37728,24864,21514,17771,11239,5791,1125,0,0,585779
246,202305,7호선,용마산(용마폭포공원),7,5435,13800,28612,39972,24054,17034,14480,15790,16169,14752,16969,20583,21842,29435,23437,15165,14026,12454,7192,2277,0,0,0,353485
247,202305,7호선,이수,26,6352,19814,44247,84495,58784,42084,39977,42435,46724,45955,49128,57969,71397,99014,62678,45401,44020,38481,21717,5383,18,0,0,926099
248,202305,7호선,장승배기,7,7864,18312,35386,56834,37619,26733,25252,25516,27364,24975,27621,32629,37323,47829,31625,22867,20557,18200,10813,3393,0,0,0,538719
249,202305,7호선,장암,0,2150,8991,19554,13036,7257,5235,5209,5410,5154,4979,5394,5565,6597,7106,5455,3344,1819,1463,778,285,0,0,0,114781
250,202305,7호선,중계,18,12093,31843,82156,95845,52964,38999,37874,41485,39122,37148,39088,49911,54779,66057,57883,35627,33238,29895,16819,4949,0,0,0,857793
251,202305,7호선,중곡,4,7213,18203,48526,75235,42028,27719,24415,26985,26866,26058,30288,37197,44449,56732,41683,26439,24455,20511,10681,3272,1,0,0,618960
252,202305,7호선,중화,63,10424,21936,47606,71399,39850,29488,28304,31159,30454,30249,33782,41604,47119,59676,47955,30603,28368,24242,13261,3811,135,0,0,671488
253,202305,7호선,천왕,33,9870,25063,64366,76889,42673,26241,24556,27350,26684,25679,29905,36928,43881,62383,46331,29232,23684,20340,12725,3440,85,0,0,658338
254,202305,7호선,철산,17,15423,43178,103255,121871,80041,55168,50821,54369,55244,52565,58719,73050,93746,126563,90244,59278,53401,48003,28209,7910,0,0,0,1271075
255,202305,7호선,청담,55,7135,38781,75690,161414,109401,49472,40579,42739,44029,46203,50877,64470,91362,133136,70122,43890,39029,29849,10679,3886,2,0,0,1152800
256,202305,7호선,태릉입구,137,9738,14343,32697,51594,39404,36782,40505,38399,40447,43856,46946,50081,54829,58358,43727,29796,27176,23096,12423,4405,1426,0,0,700165
257,202305,7호선,하계,30,10455,34821,88971,104471,65792,49438,48504,55949,56446,51784,58909,66909,73488,86273,71574,47236,41582,37187,22077,6541,0,0,0,1078437
258,202305,7호선,학동,4,3680,33398,64127,189159,152629,66418,42679,41037,48648,49288,54401,64184,100437,178722,90899,48105,42573,31131,14251,3134,1,0,0,1318905
259,202305,8호선,가락시장,118,6270,13498,25457,51356,27729,22586,22231,21633,22169,23086,25649,27867,34802,46909,26298,20585,19828,15780,8352,3059,507,0,0,465769
260,202305,8호선,강동구청,12,6267,18303,47743,74492,40504,27593,25439,26380,28613,27710,30402,35885,43239,62136,36581,25206,24079,19388,10170,3060,0,0,0,613202
261,202305,8호선,남위례,20,2415,10202,28108,50319,25846,16166,14865,16657,17994,17013,20267,25387,33330,44274,27799,17587,17002,14967,8266,2554,1,0,0,411039
262,202305,8호선,남한산성입구(성남법원.검찰청),92,13485,28176,66557,98994,64994,37924,33211,37340,37049,31787,39674,50643,59304,70355,48413,32495,29418,26073,13817,4962,0,0,0,824763
263,202305,8호선,단대오거리,31,12066,27465,62936,82949,42929,30122,27756,30694,30604,29644,35380,44868,52967,72919,50620,31322,28738,25756,14140,4328,4,0,0,738238
264,202305,8호선,모란,29,3436,7107,14357,22933,14748,14221,15708,17089,17991,17565,19496,23614,21645,23936,14405,10110,9065,7706,4909,2124,397,0,0,282591
265,202305,8호선,몽촌토성(평화의문),4,3653,13899,23891,50769,29860,20241,20849,20837,21153,19847,21974,27124,30653,38965,23488,16515,15265,12697,6933,1892,0,0,0,420509
